ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,population,population_lower,population_upper,temperature,temperature_lower,temperature_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-07-18,99.6189480544299,85.80761961868858,109.78156814566556,99.6189480544299,99.6189480544299,-1.5534886359144335,-1.5534886359144335,-1.5534886359144335,-0.1822107114000849,-0.1822107114000849,-0.1822107114000849,-0.1594856156176164,-0.1594856156176164,-0.1594856156176164,-0.022725095782468518,-0.022725095782468518,-0.022725095782468518,-0.7493524374893468,-0.7493524374893468,-0.7493524374893468,-0.6219254870250018,-0.6219254870250018,-0.6219254870250018,0.0,0.0,0.0,98.06545941851546
2022-07-19,99.62023231259144,87.41520243634267,112.76173934934725,99.62023231259144,99.62023231259144,-0.06918043226291624,-0.06918043226291624,-0.06918043226291624,-0.3173054670755338,-0.3173054670755338,-0.3173054670755338,-0.15950591157277258,-0.15950591157277258,-0.15950591157277258,-0.15779955550276126,-0.15779955550276126,-0.15779955550276126,0.5207276461459388,0.5207276461459388,0.5207276461459388,-0.27260261133332114,-0.27260261133332114,-0.27260261133332114,0.0,0.0,0.0,99.55105188032853
2022-07-20,99.621516570753,85.83697425283331,111.0709218292276,99.621516570753,99.621516570753,-0.22808097580269945,-0.22808097580269945,-0.22808097580269945,-0.2368200813621605,-0.2368200813621605,-0.2368200813621605,-0.1595262075279288,-0.1595262075279288,-0.1595262075279288,-0.07729387383423172,-0.07729387383423172,-0.07729387383423172,-0.07261327682661439,-0.07261327682661439,-0.07261327682661439,0.0813523823860754,0.0813523823860754,0.0813523823860754,0.0,0.0,0.0,99.3934355949503
2022-07-21,99.62280082891455,87.58588269521464,113.87402823012526,99.62280082891455,99.62280082891455,0.7122461927404383,0.7122461927404383,0.7122461927404383,-0.049934588407236254,-0.049934588407236254,-0.049934588407236254,-0.1595465034830851,-0.1595465034830851,-0.1595465034830851,0.10961191507584885,0.10961191507584885,0.10961191507584885,0.32596475999987395,0.32596475999987395,0.32596475999987395,0.43621602114780056,0.43621602114780056,0.43621602114780056,0.0,0.0,0.0,100.33504702165499
2022-07-22,99.62408508707611,87.07669286675052,113.28770000853126,99.62408508707611,99.62408508707611,-0.011195547650004745,-0.011195547650004745,-0.011195547650004745,-0.4788579510363511,-0.4788579510363511,-0.4788579510363511,-0.1595667994382413,-0.1595667994382413,-0.1595667994382413,-0.3192911515981098,-0.3192911515981098,-0.3192911515981098,-0.3205634195723563,-0.3205634195723563,-0.3205634195723563,0.7882258229587025,0.7882258229587025,0.7882258229587025,0.0,0.0,0.0,99.6128895394261
2022-07-23,99.62536934523766,87.59440151341973,114.09449279285339,99.62536934523766,99.62536934523766,1.2078340927491396,1.2078340927491396,1.2078340927491396,-0.19338031839155675,-0.19338031839155675,-0.19338031839155675,-0.15958709539339747,-0.15958709539339747,-0.15958709539339747,-0.03379322299815929,-0.03379322299815929,-0.03379322299815929,0.26759372093103584,0.26759372093103584,0.26759372093103584,1.1336206902096606,1.1336206902096606,1.1336206902096606,0.0,0.0,0.0,100.8332034379868
2022-07-24,99.62665360339922,88.03393070414401,114.16967146215181,99.62665360339922,99.62665360339922,1.1735809048420833,1.1735809048420833,1.1735809048420833,-0.3233441889768128,-0.3233441889768128,-0.3233441889768128,-0.15960739134855378,-0.15960739134855378,-0.15960739134855378,-0.16373679762825902,-0.16373679762825902,-0.16373679762825902,0.028243006813212995,0.028243006813212995,0.028243006813212995,1.468682087005683,1.468682087005683,1.468682087005683,0.0,0.0,0.0,100.8002345082413
2022-07-25,99.62793786156077,88.21924326800102,113.997647318145,99.62793786156077,99.62793786156077,0.9005541585763682,0.9005541585763682,0.9005541585763682,-0.1398692181771907,-0.1398692181771907,-0.1398692181771907,-0.15962768730371,-0.15962768730371,-0.15962768730371,0.019758469126519275,0.019758469126519275,0.019758469126519275,-0.7493524374920705,-0.7493524374920705,-0.7493524374920705,1.7897758142456293,1.7897758142456293,1.7897758142456293,0.0,0.0,0.0,100.52849202013714
2022-07-26,99.62922211972233,89.16022675441265,115.89814049003927,99.62922211972233,99.62922211972233,2.386146424483835,2.386146424483835,2.386146424483835,-0.22797536782196143,-0.22797536782196143,-0.22797536782196143,-0.15964798325886617,-0.15964798325886617,-0.15964798325886617,-0.06832738456309526,-0.06832738456309526,-0.06832738456309526,0.5207276461466617,0.5207276461466617,0.5207276461466617,2.0933941461591346,2.0933941461591346,2.0933941461591346,0.0,0.0,0.0,102.01536854420617
2022-07-27,99.63050637788388,89.14804997429037,114.70481851638569,99.63050637788388,99.63050637788388,2.036229972997015,2.036229972997015,2.036229972997015,-0.2673547813840186,-0.2673547813840186,-0.2673547813840186,-0.15966827921402232,-0.15966827921402232,-0.15966827921402232,-0.10768650216999626,-0.10768650216999626,-0.10768650216999626,-0.07261327682588262,-0.07261327682588262,-0.07261327682588262,2.376198031206916,2.376198031206916,2.376198031206916,0.0,0.0,0.0,101.6667363508809
2022-07-28,99.63179063604544,88.72876274193467,115.6203190529874,99.63179063604544,99.63179063604544,2.644952566976991,2.644952566976991,2.644952566976991,-0.31607118454128885,-0.31607118454128885,-0.31607118454128885,-0.15968857516917864,-0.15968857516917864,-0.15968857516917864,-0.1563826093721102,-0.1563826093721102,-0.1563826093721102,0.3259647600009375,0.3259647600009375,0.3259647600009375,2.6350589915173424,2.6350589915173424,2.6350589915173424,0.0,0.0,0.0,102.27674320302243
2022-07-29,99.63307489420698,88.36733456620075,114.39909431798945,99.63307489420698,99.63307489420698,2.2511242251586827,2.2511242251586827,2.2511242251586827,-0.29541263710987997,-0.29541263710987997,-0.29541263710987997,-0.15970887112433485,-0.15970887112433485,-0.15970887112433485,-0.1357037659855451,-0.1357037659855451,-0.1357037659855451,-0.3205634195742689,-0.3205634195742689,-0.3205634195742689,2.867100281842832,2.867100281842832,2.867100281842832,0.0,0.0,0.0,101.88419911936566
2022-07-30,99.63435915236853,88.95151087548285,114.78486974697238,99.63435915236853,99.63435915236853,3.0657066607209007,3.0657066607209007,3.0657066607209007,-0.27162385526260063,-0.27162385526260063,-0.27162385526260063,-0.15972916707949103,-0.15972916707949103,-0.15972916707949103,-0.11189468818310963,-0.11189468818310963,-0.11189468818310963,0.2675937209303242,0.2675937209303242,0.2675937209303242,3.0697367950531773,3.0697367950531773,3.0697367950531773,0.0,0.0,0.0,102.70006581308944
2022-07-31,99.63564341053008,89.6694753110164,115.94784699341388,99.63564341053008,99.63564341053008,3.1499713342258002,3.1499713342258002,3.1499713342258002,-0.11898480324424071,-0.11898480324424071,-0.11898480324424071,-0.15974946303464732,-0.15974946303464732,-0.15974946303464732,0.040764659790406624,0.040764659790406624,0.040764659790406624,0.02824300681040231,0.02824300681040231,0.02824300681040231,3.2407131306596386,3.2407131306596386,3.2407131306596386,0.0,0.0,0.0,102.78561474475588
2022-08-01,99.63692766869164,89.84949763883466,115.53485116606006,99.63692766869164,99.63692766869164,2.5427825527712047,2.5427825527712047,2.5427825527712047,-0.08600418964390516,-0.08600418964390516,-0.08600418964390516,-0.15976975898980353,-0.15976975898980353,-0.15976975898980353,0.07376556934589837,0.07376556934589837,0.07376556934589837,-0.7493524374901791,-0.7493524374901791,-0.7493524374901791,3.378139179905289,3.378139179905289,3.378139179905289,0.0,0.0,0.0,102.17971022146284
2022-08-02,99.63821192685319,90.57489558525404,116.94731895105596,99.63821192685319,99.63821192685319,3.798945124898958,3.798945124898958,3.798945124898958,-0.20230505105522248,-0.20230505105522248,-0.20230505105522248,-0.1597900549449597,-0.1597900549449597,-0.1597900549449597,-0.04251499611026278,-0.04251499611026278,-0.04251499611026278,0.5207276461473844,0.5207276461473844,0.5207276461473844,3.480522529806796,3.480522529806796,3.480522529806796,0.0,0.0,0.0,103.43715705175215
2022-08-03,99.63949618501475,90.09215098079655,115.71691866840271,99.63949618501475,99.63949618501475,3.1946442017272805,3.1946442017272805,3.1946442017272805,-0.2795394745419236,-0.2795394745419236,-0.2795394745419236,-0.15981035090011603,-0.15981035090011603,-0.15981035090011603,-0.11972912364180759,-0.11972912364180759,-0.11972912364180759,-0.07261327682632474,-0.07261327682632474,-0.07261327682632474,3.546796953095529,3.546796953095529,3.546796953095529,0.0,0.0,0.0,102.83414038674204
2022-08-04,99.6407804431763,90.90982053645475,117.29826992060272,99.6407804431763,99.6407804431763,3.7713687076412454,3.7713687076412454,3.7713687076412454,-0.1309422872339831,-0.1309422872339831,-0.1309422872339831,-0.15983064685527223,-0.15983064685527223,-0.15983064685527223,0.028888359621289116,0.028888359621289116,0.028888359621289116,0.32596475999847346,0.32596475999847346,0.32596475999847346,3.576346234876755,3.576346234876755,3.576346234876755,0.0,0.0,0.0,103.41214915081754
2022-08-05,99.64206470133786,88.29371946964189,115.40724572970443,99.64206470133786,99.64206470133786,2.9519010804961723,2.9519010804961723,2.9519010804961723,-0.29655809296384533,-0.29655809296384533,-0.29655809296384533,-0.1598509428104284,-0.1598509428104284,-0.1598509428104284,-0.13670715015341697,-0.13670715015341697,-0.13670715015341697,-0.32056341956780954,-0.32056341956780954,-0.32056341956780954,3.569022593027827,3.569022593027827,3.569022593027827,0.0,0.0,0.0,102.59396578183403
2022-08-06,99.6433489594994,88.92029595861214,116.16262339508152,99.6433489594994,99.6433489594994,3.4463571826611723,3.4463571826611723,3.4463571826611723,-0.34639551847116173,-0.34639551847116173,-0.34639551847116173,-0.1598712387655847,-0.1598712387655847,-0.1598712387655847,-0.18652427970557706,-0.18652427970557706,-0.18652427970557706,0.2675937209296126,0.2675937209296126,0.2675937209296126,3.5251589802027214,3.5251589802027214,3.5251589802027214,0.0,0.0,0.0,103.08970614216058
2022-08-07,99.64463321766097,89.97834417729037,116.9685689510412,99.64463321766097,99.64463321766097,3.4319966288292876,3.4319966288292876,3.4319966288292876,-0.0418209903435986,-0.0418209903435986,-0.0418209903435986,-0.15989153472074089,-0.15989153472074089,-0.15989153472074089,0.11807054437714228,0.11807054437714228,0.11807054437714228,0.028243006813009744,0.028243006813009744,0.028243006813009744,3.4455746123598767,3.4455746123598767,3.4455746123598767,0.0,0.0,0.0,103.07662984649025
2022-08-08,99.64591747582251,89.61319724134809,115.78869245580037,99.64591747582251,99.64591747582251,2.5301702557259027,2.5301702557259027,2.5301702557259027,-0.05205045936661877,-0.05205045936661877,-0.05205045936661877,-0.1599118306758971,-0.1599118306758971,-0.1599118306758971,0.10786137130927831,0.10786137130927831,0.10786137130927831,-0.7493524374882877,-0.7493524374882877,-0.7493524374882877,3.3315731525808086,3.3315731525808086,3.3315731525808086,0.0,0.0,0.0,102.17608773154842
2022-08-09,99.64720173398408,89.92270986842979,115.77314936536573,99.64720173398408,99.64720173398408,3.56402907632404,3.56402907632404,3.56402907632404,-0.1416316590742103,-0.1416316590742103,-0.1416316590742103,-0.15993212663105327,-0.15993212663105327,-0.15993212663105327,0.018300467556842975,0.018300467556842975,0.018300467556842975,0.5207276461470419,0.5207276461470419,0.5207276461470419,3.1849330892512087,3.1849330892512087,3.1849330892512087,0.0,0.0,0.0,103.21123081030811
2022-08-10,99.64848599214562,88.84817662798113,115.96406838227884,99.64848599214562,99.64848599214562,2.7360230908336747,2.7360230908336747,2.7360230908336747,-0.19925361545589557,-0.19925361545589557,-0.19925361545589557,-0.15995242258620956,-0.15995242258620956,-0.15995242258620956,-0.03930119286968598,-0.03930119286968598,-0.03930119286968598,-0.07261327682637923,-0.07261327682637923,-0.07261327682637923,3.0078899831159496,3.0078899831159496,3.0078899831159496,0.0,0.0,0.0,102.38450908297929
2022-08-11,99.64977025030718,90.18879335181317,115.86236975755143,99.64977025030718,99.64977025030718,3.03680181060471,3.03680181060471,3.03680181060471,-0.09227336529165876,-0.09227336529165876,-0.09227336529165876,-0.15997271854136577,-0.15997271854136577,-0.15997271854136577,0.06769935324970701,0.06769935324970701,0.06769935324970701,0.325964759999537,0.325964759999537,0.325964759999537,2.8031104158968323,2.8031104158968323,2.8031104158968323,0.0,0.0,0.0,102.6865720609119
2022-08-12,99.65105450846873,87.1733481385972,114.43075087401844,99.65105450846873,99.65105450846873,1.9194880428842822,1.9194880428842822,1.9194880428842822,-0.3336061883444692,-0.3336061883444692,-0.3336061883444692,-0.15999301449652195,-0.15999301449652195,-0.15999301449652195,-0.17361317384794722,-0.17361317384794722,-0.17361317384794722,-0.32056341957105916,-0.32056341957105916,-0.32056341957105916,2.5736576507998103,2.5736576507998103,2.5736576507998103,0.0,0.0,0.0,101.57054255135301
2022-08-13,99.6523387666303,88.01787372772772,114.55146179076701,99.6523387666303,99.6523387666303,2.376254901898748,2.376254901898748,2.376254901898748,-0.21428802713395206,-0.21428802713395206,-0.21428802713395206,-0.16001331045167827,-0.16001331045167827,-0.16001331045167827,-0.0542747166822738,-0.0542747166822738,-0.0542747166822738,0.2675937209289009,0.2675937209289009,0.2675937209289009,2.322949208103799,2.322949208103799,2.322949208103799,0.0,0.0,0.0,102.02859366852904
2022-08-14,99.65362302479184,88.33338590460495,114.42873397538749,99.65362302479184,99.65362302479184,1.91809534505498,1.91809534505498,1.91809534505498,-0.16485442393561045,-0.16485442393561045,-0.16485442393561045,-0.16003360640683445,-0.16003360640683445,-0.16003360640683445,-0.004820817528776,-0.004820817528776,-0.004820817528776,0.028243006810198944,0.028243006810198944,0.028243006810198944,2.0547067621803916,2.0547067621803916,2.0547067621803916,0.0,0.0,0.0,101.57171836984682
2022-08-15,99.6549072829534,87.68960702920248,113.44214923903867,99.6549072829534,99.6549072829534,1.0483711836663578,1.0483711836663578,1.0483711836663578,0.02482464715629743,0.02482464715629743,0.02482464715629743,-0.16005390236199063,-0.16005390236199063,-0.16005390236199063,0.18487854951828805,0.18487854951828805,0.18487854951828805,-0.7493524374910113,-0.7493524374910113,-0.7493524374910113,1.7728989740010717,1.7728989740010717,1.7728989740010717,0.0,0.0,0.0,100.70327846661976
2022-08-16,99.65619154111494,89.18705806905848,114.52063658785895,99.65619154111494,99.65619154111494,2.0117685891375467,2.0117685891375467,2.0117685891375467,0.0093628635509206,0.0093628635509206,0.0093628635509206,-0.16007419831714698,-0.16007419831714698,-0.16007419831714698,0.16943706186806756,0.16943706186806756,0.16943706186806756,0.5207276461488304,0.5207276461488304,0.5207276461488304,1.4816780794377957,1.4816780794377957,1.4816780794377957,0.0,0.0,0.0,101.66796013025248
2022-08-17,99.6574757992765,87.55593954033176,114.69570236961547,99.6574757992765,99.6574757992765,0.9167229197409628,0.9167229197409628,0.9167229197409628,-0.19597505538846982,-0.19597505538846982,-0.19597505538846982,-0.16009449427230316,-0.16009449427230316,-0.16009449427230316,-0.035880561116166665,-0.035880561116166665,-0.035880561116166665,-0.0726132768264339,-0.0726132768264339,-0.0726132768264339,1.1853112519558666,1.1853112519558666,1.1853112519558666,0.0,0.0,0.0,100.57419871901746
2022-08-18,99.65876005743804,87.93370717960522,113.34438721420585,99.65876005743804,99.65876005743804,1.3284154249849645,1.3284154249849645,1.3284154249849645,0.11434272286656486,0.11434272286656486,0.11434272286656486,-0.1601147902274593,-0.1601147902274593,-0.1601147902274593,0.27445751309402416,0.27445751309402416,0.27445751309402416,0.3259647600004821,0.3259647600004821,0.3259647600004821,0.8881079421179174,0.8881079421179174,0.8881079421179174,0.0,0.0,0.0,100.98717548242301
2022-08-19,99.6600443155996,85.85003233723174,111.91983746841382,99.6600443155996,99.6600443155996,-0.016306273946975303,-0.016306273946975303,-0.016306273946975303,-0.29008741365585183,-0.29008741365585183,-0.29008741365585183,-0.1601350861826155,-0.1601350861826155,-0.1601350861826155,-0.12995232747323632,-0.12995232747323632,-0.12995232747323632,-0.3205634195701812,-0.3205634195701812,-0.3205634195701812,0.5943445592790577,0.5943445592790577,0.5943445592790577,0.0,0.0,0.0,99.64373804165263
2022-08-20,99.66132854972088,86.70131397253168,113.16804311396515,99.66132854972088,99.66132854972088,0.4362127755541717,0.4362127755541717,0.4362127755541717,-0.13956894221756275,-0.13956894221756275,-0.13956894221756275,-0.16015538213777183,-0.16015538213777183,-0.16015538213777183,0.02058643992020909,0.02058643992020909,0.02058643992020909,0.2675937209314541,0.2675937209314541,0.2675937209314541,0.3081879968402803,0.3081879968402803,0.3081879968402803,0.0,0.0,0.0,100.09754132527505
2022-08-21,99.66261278384214,86.64444773672066,111.78554368945655,99.66261278384214,99.66261278384214,-0.5150543738264785,-0.5150543738264785,-0.5150543738264785,-0.5769169865813305,-0.5769169865813305,-0.5769169865813305,-0.16017567809292801,-0.16017567809292801,-0.16017567809292801,-0.4167413084884026,-0.4167413084884026,-0.4167413084884026,0.028243006810480593,0.028243006810480593,0.028243006810480593,0.03361960594437142,0.03361960594437142,0.03361960594437142,0.0,0.0,0.0,99.14755841001566
2022-08-22,99.66389701796341,84.05288848175884,111.04885873276159,99.66389701796341,99.66389701796341,-1.431684664536213,-1.431684664536213,-1.431684664536213,-0.45669351569321537,-0.45669351569321537,-0.45669351569321537,-0.16019597404808417,-0.16019597404808417,-0.16019597404808417,-0.2964975416451312,-0.2964975416451312,-0.2964975416451312,-0.7493524374897211,-0.7493524374897211,-0.7493524374897211,-0.22563871135327637,-0.22563871135327637,-0.22563871135327637,0.0,0.0,0.0,98.2322123534272
2022-08-23,99.66518125208466,86.73688862064358,113.38847168720778,99.66518125208466,99.66518125208466,-0.08210150858665408,-0.08210150858665408,-0.08210150858665408,-0.1366345613476057,-0.1366345613476057,-0.1366345613476057,-0.1602162700032405,-0.1602162700032405,-0.1602162700032405,0.023581708655634834,0.023581708655634834,0.023581708655634834,0.5207276461458422,0.5207276461458422,0.5207276461458422,-0.46619459338489067,-0.46619459338489067,-0.46619459338489067,0.0,0.0,0.0,99.583079743498
2022-08-24,99.66646548620592,85.28237453739467,111.23974955047592,99.66646548620592,99.66646548620592,-0.9039757603991051,-0.9039757603991051,-0.9039757603991051,-0.14631266598645482,-0.14631266598645482,-0.14631266598645482,-0.1602365659583967,-0.1602365659583967,-0.1602365659583967,0.013923899971941867,0.013923899971941867,0.013923899971941867,-0.07261327682648834,-0.07261327682648834,-0.07261327682648834,-0.6850498175861618,-0.6850498175861618,-0.6850498175861618,0.0,0.0,0.0,98.76248972580682
2022-08-25,99.66774972032721,84.54932938964573,112.20507834341011,99.66774972032721,99.66774972032721,-0.8417091993767953,-0.8417091993767953,-0.8417091993767953,-0.2880161652264736,-0.2880161652264736,-0.2880161652264736,-0.16025686191355287,-0.16025686191355287,-0.16025686191355287,-0.1277593033129207,-0.1277593033129207,-0.1277593033129207,0.3259647600015455,0.3259647600015455,0.3259647600015455,-0.8796577941518673,-0.8796577941518673,-0.8796577941518673,0.0,0.0,0.0,98.82604052095041
2022-08-26,99.66903395444847,84.11869168799677,110.93520470114612,99.66903395444847,99.66903395444847,-1.7475534463213493,-1.7475534463213493,-1.7475534463213493,-0.3790175741958903,-0.3790175741958903,-0.3790175741958903,-0.16027715786870922,-0.16027715786870922,-0.16027715786870922,-0.2187404163271811,-0.2187404163271811,-0.2187404163271811,-0.32056341957209383,-0.32056341957209383,-0.32056341957209383,-1.0479724525533651,-1.0479724525533651,-1.0479724525533651,0.0,0.0,0.0,97.92148050812712
2022-08-27,99.67031818856972,85.3941408843618,111.9877722866543,99.67031818856972,99.67031818856972,-0.8703240991680872,-0.8703240991680872,-0.8703240991680872,0.050569353930046565,0.050569353930046565,0.050569353930046565,-0.16029745382386537,-0.16029745382386537,-0.16029745382386537,0.21086680775391195,0.21086680775391195,0.21086680775391195,0.26759372092747763,0.26759372092747763,0.26759372092747763,-1.1884871740256113,-1.1884871740256113,-1.1884871740256113,0.0,0.0,0.0,98.79999408940164
2022-08-28,99.671602422691,85.11494628735944,111.63155405446649,99.671602422691,99.671602422691,-1.2023963738449663,-1.2023963738449663,-1.2023963738449663,0.069623239916985,0.069623239916985,0.069623239916985,-0.16031774977902158,-0.16031774977902158,-0.16031774977902158,0.2299409896960066,0.2299409896960066,0.2299409896960066,0.0282430068107623,0.0282430068107623,0.0282430068107623,-1.3002626205727137,-1.3002626205727137,-1.3002626205727137,0.0,0.0,0.0,98.46920604884603
2022-08-29,99.67288665681225,84.88611557052538,110.27597547895242,99.67288665681225,99.67288665681225,-2.21240139914791,-2.21240139914791,-2.21240139914791,-0.0801064146886715,-0.0801064146886715,-0.0801064146886715,-0.1603380457341779,-0.1603380457341779,-0.1603380457341779,0.0802316310455064,0.0802316310455064,0.0802316310455064,-0.7493524374924446,-0.7493524374924446,-0.7493524374924446,-1.3829425469667938,-1.3829425469667938,-1.3829425469667938,0.0,0.0,0.0,97.46048525766435
2022-08-30,99.67417089093352,86.0799894372466,111.94634286166114,99.67417089093352,99.67417089093352,-1.151064032030742,-1.151064032030742,-1.151064032030742,-0.23503472671128267,-0.23503472671128267,-0.23503472671128267,-0.16035834168933408,-0.16035834168933408,-0.16035834168933408,-0.0746763850219486,-0.0746763850219486,-0.0746763850219486,0.5207276461465652,0.5207276461465652,0.5207276461465652,-1.4367569514660243,-1.4367569514660243,-1.4367569514660243,0.0,0.0,0.0,98.52310685890278
2022-08-31,99.6754551250548,84.8290352911481,111.69165544041878,99.6754551250548,99.6754551250548,-1.7591402398788811,-1.7591402398788811,-1.7591402398788811,-0.22401474578094152,-0.22401474578094152,-0.22401474578094152,-0.16037863764449029,-0.16037863764449029,-0.16037863764449029,-0.06363610813645124,-0.06363610813645124,-0.06363610813645124,-0.07261327682693039,-0.07261327682693039,-0.07261327682693039,-1.4625122172710094,-1.4625122172710094,-1.4625122172710094,0.0,0.0,0.0,97.91631488517592
2022-09-01,99.67673935917605,84.95784639807545,110.63467601552493,99.67673935917605,99.67673935917605,-1.4333009327229118,-1.4333009327229118,-1.4333009327229118,-0.2976974799074924,-0.2976974799074924,-0.2976974799074924,-0.16039893359964644,-0.16039893359964644,-0.16039893359964644,-0.137298546307846,-0.137298546307846,-0.137298546307846,0.32596475999908153,0.32596475999908153,0.32596475999908153,-1.4615682128145007,-1.4615682128145007,-1.4615682128145007,0.0,0.0,0.0,98.24343842645314
2022-09-02,99.67802359329731,85.37568947858726,110.61349098443243,99.67802359329731,99.67802359329731,-1.7622785674232562,-1.7622785674232562,-1.7622785674232562,-0.005912501251112606,-0.005912501251112606,-0.005912501251112606,-0.16041922955480276,-0.16041922955480276,-0.16041922955480276,0.15450672830369017,0.15450672830369017,0.15450672830369017,-0.3205634195740064,-0.3205634195740064,-0.3205634195740064,-1.4358026465981373,-1.4358026465981373,-1.4358026465981373,0.0,0.0,0.0,97.91574502587406
2022-09-03,99.67930782741858,86.28635753636551,111.97427583069114,99.67930782741858,99.67930782741858,-0.9823512084509909,-0.9823512084509909,-0.9823512084509909,0.1376183734192322,0.1376183734192322,0.1376183734192322,-0.16043952550995896,-0.16043952550995896,-0.16043952550995896,0.29805789892919116,0.29805789892919116,0.29805789892919116,0.267593720929857,0.267593720929857,0.267593720929857,-1.38756330280008,-1.38756330280008,-1.38756330280008,0.0,0.0,0.0,98.69695661896759
2022-09-04,99.68059206153984,84.59390679609868,110.15099498827077,99.68059206153984,99.68059206153984,-1.5618970048835243,-1.5618970048835243,-1.5618970048835243,-0.27053090365436494,-0.27053090365436494,-0.27053090365436494,-0.16045982146511514,-0.16045982146511514,-0.16045982146511514,-0.1100710821892498,-0.1100710821892498,-0.1100710821892498,0.02824300681104395,0.02824300681104395,0.02824300681104395,-1.3196091080402033,-1.3196091080402033,-1.3196091080402033,0.0,0.0,0.0,98.11869505665632
2022-09-05,99.68187629566111,84.41054042012466,110.94755005244387,99.68187629566111,99.68187629566111,-2.038134247514537,-2.038134247514537,-2.038134247514537,-0.05374052171275771,-0.05374052171275771,-0.05374052171275771,-0.16048011742027143,-0.16048011742027143,-0.16048011742027143,0.10673959570751373,0.10673959570751373,0.10673959570751373,-0.7493524374905532,-0.7493524374905532,-0.7493524374905532,-1.2350412883112263,-1.2350412883112263,-1.2350412883112263,0.0,0.0,0.0,97.64374204814658
2022-09-06,99.68316052978238,85.71891458413998,112.31202660387311,99.68316052978238,99.68316052978238,-0.5172132359954811,-0.5172132359954811,-0.5172132359954811,0.09928527692577961,0.09928527692577961,0.09928527692577961,-0.16050041337542761,-0.16050041337542761,-0.16050041337542761,0.25978569030120724,0.25978569030120724,0.25978569030120724,0.5207276461462226,0.5207276461462226,0.5207276461462226,-1.1372261590674833,-1.1372261590674833,-1.1372261590674833,0.0,0.0,0.0,99.1659472937869
2022-09-07,99.68444476390364,86.25752261881478,111.7589140863531,99.68444476390364,99.68444476390364,-1.281246198975603,-1.281246198975603,-1.281246198975603,-0.17892158003808636,-0.17892158003808636,-0.17892158003808636,-0.16052070933058382,-0.16052070933058382,-0.16052070933058382,-0.01840087070750252,-0.01840087070750252,-0.01840087070750252,-0.07261327682659757,-0.07261327682659757,-0.07261327682659757,-1.0297113421109192,-1.0297113421109192,-1.0297113421109192,0.0,0.0,0.0,98.40319856492803
2022-09-08,99.6857289980249,85.6284551496889,111.94139500250903,99.6857289980249,99.6857289980249,-0.8524478915884424,-0.8524478915884424,-0.8524478915884424,-0.2622752392943323,-0.2622752392943323,-0.2622752392943323,-0.16054100528574014,-0.16054100528574014,-0.16054100528574014,-0.10173423400859216,-0.10173423400859216,-0.10173423400859216,0.32596476000002667,0.32596476000002667,0.32596476000002667,-0.9161374122941368,-0.9161374122941368,-0.9161374122941368,0.0,0.0,0.0,98.83328110643646
2022-09-09,99.68701323214616,85.6352408205669,111.2116541369398,99.68701323214616,99.68701323214616,-1.2653266858342593,-1.2653266858342593,-1.2653266858342593,-0.14461612811405175,-0.14461612811405175,-0.14461612811405175,-0.16056130124089632,-0.16056130124089632,-0.16056130124089632,0.01594517312684456,0.01594517312684456,0.01594517312684456,-0.32056341957033774,-0.32056341957033774,-0.32056341957033774,-0.8001471381498699,-0.8001471381498699,-0.8001471381498699,0.0,0.0,0.0,98.4216865463119
2022-09-10,99.68829746626744,86.21275108153334,112.57573919748765,99.68829746626744,99.68829746626744,-0.519161702093297,-0.519161702093297,-0.519161702093297,-0.10146083549655331,-0.10146083549655331,-0.10146083549655331,-0.1605815971960525,-0.1605815971960525,-0.1605815971960525,0.059120761699499196,0.059120761699499196,0.059120761699499196,0.26759372092914535,0.26759372092914535,0.26759372092914535,-0.6852945875258891,-0.6852945875258891,-0.6852945875258891,0.0,0.0,0.0,99.16913576417414
2022-09-11,99.6895817003887,86.1474741041122,111.76435716579445,99.6895817003887,99.6895817003887,-0.6865734912468412,-0.6865734912468412,-0.6865734912468412,-0.13986008035360156,-0.13986008035360156,-0.13986008035360156,-0.16060189315120868,-0.16060189315120868,-0.16060189315120868,0.020741812797607118,0.020741812797607118,0.020741812797607118,0.028243006808233176,0.028243006808233176,0.028243006808233176,-0.5749564177014728,-0.5749564177014728,-0.5749564177014728,0.0,0.0,0.0,99.00300820914185
2022-09-12,99.69086593450996,85.23230053324879,111.02883396841727,99.69086593450996,99.69086593450996,-1.3343220180583273,-1.3343220180583273,-1.3343220180583273,-0.11272192413918446,-0.11272192413918446,-0.11272192413918446,-0.160622189106365,-0.160622189106365,-0.160622189106365,0.04790026496718054,0.04790026496718054,0.04790026496718054,-0.7493524374909695,-0.7493524374909695,-0.7493524374909695,-0.47224765642817323,-0.47224765642817323,-0.47224765642817323,0.0,0.0,0.0,98.35654391645163
