Zone,Area,Leak,Water Flow Rate,Pressure,Temperature,Pipe Diameter,Distance from Pump Station
South Zone,Karapakkam,0,106.35225812797222,104.82124200948446,97.00021091252886,117.46039328292457,106.00607878279729
South Zone,Karapakkam,0,111.17237115815871,95.13029758701151,101.38964286433315,106.94311904412702,113.91924309206718
South Zone,Karapakkam,0,101.70339787054083,93.90680630427853,95.70831411257348,101.33769495122155,109.84312921057891
South Zone,Karapakkam,1,95.75733528749045,92.98821740539731,116.64071411966077,105.89804600333457,94.3266686876458
South Zone,Karapakkam,0,96.52839974365273,109.43598038406597,94.99969101283213,110.87387836922117,94.49193683371573
South Zone,Karapakkam,0,100.75035382663975,113.2437989039901,102.57829874985211,90.89560627608779,100.04669365281619
South Zone,Karapakkam,0,106.807175167522,100.44885709559598,119.69711473011024,108.66719710883316,82.57111391182463
South Zone,Karapakkam,0,117.90650405432896,102.4645650295981,119.92693641268997,92.74723141566514,84.59069305603708
South Zone,Karapakkam,0,91.65816614546551,96.69462969192992,96.14385216213769,100.85407566084444,99.70143307000593
South Zone,Karapakkam,0,110.70720021302895,100.66283583238733,115.28377533772615,97.7785640845646,94.0382942117856
South Zone,Karapakkam,0,95.57286171361068,102.08489896722523,98.71587813169494,124.49455191976674,102.78865548131095
South Zone,Karapakkam,0,118.7046955225593,94.43772668696958,91.99330319645588,109.18078425993974,105.00909873387835
South Zone,Karapakkam,0,93.81913471734731,127.87034930359785,107.41095011393747,98.11061541379824,109.1710458606472
South Zone,Karapakkam,1,107.04323387456954,114.21607590780101,106.0294744192549,98.63704985450524,105.51097749006973
South Zone,Karapakkam,1,109.36712783872612,86.89228124785717,101.45092005653461,109.52836406460335,101.02550110549386
South Zone,Karapakkam,0,110.5578088039956,84.64970161269315,105.33834387975425,89.57617555551857,104.5275183087387
South Zone,Karapakkam,0,105.76308912638919,111.31661427345571,96.62449893688988,98.5862614127398,101.90244358025382
South Zone,Karapakkam,0,97.7351030848604,103.73347554392174,100.68296562828941,104.29828038467141,105.63400270259795
South Zone,Karapakkam,1,97.78059676693401,88.61183784026925,98.22006154173222,100.79905749258742,82.60972684350652
South Zone,Karapakkam,0,96.51587934865249,104.31294831080508,116.02520484798868,83.93490547117656,120.58784362026873
South Zone,Karapakkam,0,100.99156692921316,92.87251198484977,104.21256911925045,97.65191791529031,103.01145403153521
South Zone,Karapakkam,0,100.07890829358985,104.03305273946576,102.96933915268707,116.40772339734905,101.63646829342198
South Zone,Karapakkam,0,94.80823958611644,101.98040388888911,98.61793574027573,96.58169826684522,109.62853067939656
South Zone,Neelankarai,0,75.62155606954725,108.295053335899,103.04436069299314,92.13965425677591,99.1711358675133
South Zone,Neelankarai,0,102.9989055913813,96.97091029805742,105.79495059450453,87.82792345432122,96.53399484962505
South Zone,Neelankarai,0,101.08628992555734,112.08623085459905,106.17460845619027,102.1289409427816,98.71770798110893
South Zone,Neelankarai,0,97.48297907377625,100.86674827817325,103.17768068539534,115.01906925915345,115.04115187543329
South Zone,Neelankarai,0,100.54995197770263,104.77591379990889,103.75512230440202,97.85435287874586,101.29045137973807
South Zone,Neelankarai,0,107.56568566241717,109.59178480564992,94.2775338344201,99.62335884647713,88.8602680765142
South Zone,Neelankarai,0,87.90862506680678,107.97761639142722,98.25920431614746,107.72608413268097,102.05291430188745
South Zone,Neelankarai,0,99.70394446691941,117.10739149555373,108.72800085272848,102.87774081828479,98.79073525738738
South Zone,Neelankarai,0,99.70610736046953,107.13693226159603,107.19219093743686,99.51492296195902,128.08797068763508
South Zone,Neelankarai,0,109.48713048804373,100.98471655237869,104.67052471729599,105.26366100538743,99.61574854202784
South Zone,Neelankarai,0,100.69484543968338,90.30410060182615,94.9167990807223,124.78258119685223,100.04216335774535
South Zone,Neelankarai,0,103.04598829499974,94.48315715886099,106.65523487374338,109.87480269349436,100.93756197459211
South Zone,Neelankarai,0,105.89196040853841,94.83033840648618,107.31403238870381,99.41361996289206,85.08920473292974
South Zone,Neelankarai,0,94.3446353958115,81.4368263243098,96.78057885283889,108.86892438719191,106.48303392416676
South Zone,Neelankarai,0,87.92520632629895,98.81241492751576,103.14548370129963,100.25813621789555,99.8394442679908
South Zone,Neelankarai,0,90.54189501103002,95.07189302275884,96.15050335955436,101.72542515946586,92.10299229263586
South Zone,Neelankarai,0,103.05026668534066,115.73391248865988,107.79902476686817,86.92887233663808,90.59354365394229
South Zone,Neelankarai,0,112.07266841484906,94.9953823950933,95.10572712338104,97.34726623463725,97.61889986679552
South Zone,Neelankarai,0,99.52666007776476,91.15563127547922,89.51246918061321,89.85598229226802,92.08966479096597
South Zone,Neelankarai,0,87.22531579831146,100.9192255939728,111.39947024723119,109.54935173946473,101.70627215506931
South Zone,Neelankarai,0,98.5625379662479,109.82596348472822,94.47853416298014,99.088018858605,94.41824950930226
South Zone,Neelankarai,0,94.26194881618541,112.12379935195213,103.17913924045847,108.70266592944792,106.35971712428967
South Zone,Neelankarai,0,97.96778225159863,99.65862700692593,89.16419475217825,122.66582104628965,100.60521329019272
South Zone,Neelankarai,0,89.10453753277386,104.46781228893549,91.85443376366126,102.73953560722725,92.99797323888205
South Zone,Neelankarai,0,103.93646998193155,105.42005249504055,92.09588136163643,78.04818140548772,92.63563691259534
South Zone,Neelankarai,0,88.29569037710579,110.77637816798955,102.44717020581611,96.7489615212285,109.61513699709349
South Zone,Neelankarai,0,115.56913281993079,97.10652617998204,86.13507345809398,104.22901045333803,111.65556900556255
South Zone,Neelankarai,0,97.91460422969146,100.78768967895422,90.85201974591533,73.02591738811873,105.944122649786
South Zone,Neelankarai,1,83.80660476267832,97.67111856386337,92.90813622704395,94.47603124649838,116.62892895943779
South Zone,Neelankarai,0,102.78213854310299,109.30563995839314,108.02758481950953,118.42678758714749,97.61849146997936
South Zone,Neelankarai,0,94.0311900218949,102.9518678148939,103.00046519811396,101.16560891892868,89.64223027279985
South Zone,Neelankarai,0,103.02564843490143,96.77764703523873,99.67324485535943,96.5843129867406,89.14077861221082
South Zone,Neelankarai,0,89.80178337042557,99.59029149885546,96.69694644241066,96.56530350458625,103.43149042270117
South Zone,Neelankarai,0,97.50518398553933,110.19253204422914,116.96322491393578,93.55014203427251,93.7408781292445
South Zone,Neelankarai,0,104.97572670013776,111.71449015267692,109.29188525233847,115.03820002496991,93.34800033991131
South Zone,Neelankarai,1,101.93439529839212,101.42039785562226,98.62221982457267,99.00516572924074,110.41090107184947
South Zone,Neelankarai,0,104.03118966778192,90.15995306085614,110.94801426935422,93.67985259290784,108.89860435504312
South Zone,Neelankarai,0,92.89214142346306,102.1556597304562,102.41145397479193,101.37216116698107,106.98464362264593
South Zone,Neelankarai,0,114.99446395979484,102.2879095740241,98.84508901056026,87.55038022659448,111.75463789219086
South Zone,Neelankarai,0,98.79887933843733,130.78386244530398,108.2856399050629,95.95582443974672,103.98284033890357
South Zone,Neelankarai,0,104.10840703794902,98.28058281650897,82.52690858272717,87.29408060722113,81.13197859662078
South Zone,Neelankarai,0,104.81269504626016,99.84757520213087,91.13484075472988,112.6732489552339,98.74371036961239
South Zone,Neelankarai,0,105.54179741206735,100.61019602932407,84.41124979125141,80.91451370912166,114.68383197822925
South Zone,Neelankarai,0,96.23980269271051,108.77473840524556,109.49055346002515,105.92580054252903,98.27735793794626
South Zone,Neelankarai,0,98.26116448333373,115.9414261419058,87.86004377258021,83.58406296483449,96.28606284193022
South Zone,Neelankarai,0,102.83880368923181,102.98056510141421,89.53841789141705,110.42953072532298,89.53110835582766
South Zone,Neelankarai,0,99.55013770878996,110.50274999134463,81.79650851689921,96.78877502196089,86.76552397140001
South Zone,Neelankarai,0,89.80366069424159,95.25064110018316,97.74325853808963,130.96520793036666,97.80786101634783
South Zone,Neelankarai,0,82.16794609917798,104.50533691396376,101.0864336274251,90.13947582387166,87.92710021730986
South Zone,Neelankarai,0,102.08699833355769,107.31470499579258,89.81318010805253,112.5568036296872,76.86606473332498
South Zone,Neelankarai,0,112.3937352913561,99.14309302423895,105.58540879776845,83.0489514647937,101.53395863458798
South Zone,Neelankarai,0,104.42094530591864,95.27797850460816,106.20609533952121,98.32827802679714,102.08151271789824
South Zone,Neelankarai,1,97.99056329160629,114.42977623515912,109.13916384071531,80.9829285509448,106.3326174592103
South Zone,Neelankarai,0,91.21604320481852,100.96750425067016,87.00528500969133,94.2667726603462,105.30110526552824
South Zone,Neelankarai,0,94.38892725599678,102.557780360249,90.35755091603937,104.24625228217944,117.24520540785531
Southwest Zone,Saidapet,0,79.57738704278864,95.6927744222484,102.69480295752864,79.81125850986899,107.37484180901856
Southwest Zone,Saidapet,0,92.8961349793874,100.47662749704003,95.88709074765602,121.66055736780679,111.14495463834268
Southwest Zone,Saidapet,0,108.83442774530978,111.50492207596365,115.67396149549839,81.91821197406716,99.06221279958731
Southwest Zone,Saidapet,0,104.57592380117686,83.66990992685803,100.19716621112046,100.79120008339022,89.6303500110099
Southwest Zone,Saidapet,0,94.28633299735885,95.91600182519048,86.51708927465461,99.8175691201489,93.84999280416073
Southwest Zone,Saidapet,0,89.38787189842765,130.94727930261018,94.61290456073145,95.81104446137849,109.17134240596263
Southwest Zone,Saidapet,0,96.32640434832913,95.82362117670863,105.91132998065078,118.19780918790102,96.58469361319646
Southwest Zone,Saidapet,0,94.42383913939675,114.60329686769506,118.58109868165405,109.94383759167867,105.40762614047969
Southwest Zone,Saidapet,0,90.37656133300095,94.14169925813417,108.07666221885412,96.32200770119995,98.4050037247553
Southwest Zone,Saidapet,0,110.65769130150804,118.66151769008384,103.11835011972335,118.91952232100056,102.26887480038447
Southwest Zone,Saidapet,0,96.91941630158261,87.09197778505467,82.15165864864511,110.34434471667527,97.30189714144339
Southwest Zone,Saidapet,0,120.89680971066173,106.71998025525996,96.07882181074311,84.48765086812861,104.56541403731663
Southwest Zone,Saidapet,0,107.61920177850982,106.81177998386786,111.14232694953625,97.04099162635514,110.53420572946493
Southwest Zone,Saidapet,0,107.93730835134546,99.84890528847069,93.65335808522983,99.00020669107255,79.3218652160801
Southwest Zone,Saidapet,1,91.48259792126842,93.8504316524162,111.64781467135512,102.70359973593771,76.7982527134906
Southwest Zone,Saidapet,0,108.19551347394984,99.42770452673668,89.03306632285482,98.21008866126701,108.93725456053333
Southwest Zone,Saidapet,0,98.42940968756328,110.10539506808263,103.13373237102307,113.5233890206171,98.29022907693474
Southwest Zone,Saidapet,0,91.30968802863111,108.66301991795602,91.26983137013741,101.41790505832537,84.3810043795231
Southwest Zone,Saidapet,0,99.68844926972255,91.17329227451825,113.35803042753477,99.90514923000146,107.03815268722825
Southwest Zone,Saidapet,0,99.89656226674265,123.08096673835753,109.76906110960621,105.63369597810612,106.55136769845008
Southwest Zone,Saidapet,1,92.19635962952214,99.87108875870865,99.93365635598133,104.05069701846577,92.36783720818747
Southwest Zone,Saidapet,0,100.65316404972813,90.0600302090136,107.38252968248351,119.64425943138619,84.63553624780656
Southwest Zone,Saidapet,0,91.00868672219433,115.32897072519069,92.34046215591822,94.15692538237803,97.48303617549924
Southwest Zone,Saidapet,1,105.77360840895648,99.48309414425631,103.36714712013634,95.74303209321009,94.02980305985328
Southwest Zone,Saidapet,0,76.85972690039733,101.69703351189598,101.53011013002225,68.75734420454052,98.33248258149293
Southwest Zone,Saidapet,0,101.53466890313345,102.60769798184567,99.82166306205784,111.87811357279527,111.05494050979188
Southwest Zone,Saidapet,1,100.57856910789566,108.78259311776866,107.69864473014289,96.98866072563061,96.6340382424654
Southwest Zone,Saidapet,0,93.0472559077386,74.93294850207111,116.14444776976359,85.95502242394758,107.67672824819685
Southwest Zone,Saidapet,0,103.08664857040166,102.85880782613455,96.40736572586324,113.89410827447908,88.93304375930964
Southwest Zone,Saidapet,0,101.49197748003772,102.39918939155758,93.18983360244438,131.32846905673685,105.19722863081634
Southwest Zone,Saidapet,0,99.34870998940693,98.58617679771483,99.24570721911783,100.44055118453235,94.02966883363155
Southwest Zone,Saidapet,0,113.60117173716964,100.55316751633428,117.76393708020633,96.06557971653328,102.18001144889996
Southwest Zone,Saidapet,1,98.36293084502604,97.78358449327737,105.24444379141389,99.61233198647253,89.36246393325372
Southwest Zone,Saidapet,0,97.03683679018106,95.55575487192837,110.82725247890278,114.09613381129365,82.13051208682616
Southwest Zone,Saidapet,0,107.89842656094427,106.74239942371722,93.30922611340605,118.09245038408439,106.35407481057443
Southwest Zone,Saidapet,0,99.20510829244996,109.62796764907927,104.24309514105671,109.1966279079678,93.02408041612526
Southwest Zone,Saidapet,0,95.21108965086123,98.07197934056764,87.76342061225999,94.3627456626208,108.00314407666869
Southwest Zone,Saidapet,0,83.76204056237077,92.01411321055998,97.71483778513839,98.40922082738457,95.82139642409784
Southwest Zone,Saidapet,0,101.60769949022315,92.2848928643146,100.96544451460788,106.0253383828394,94.17261033267668
Southwest Zone,Saidapet,1,114.50577206267734,102.01670467253683,96.95191480463411,104.833565292197,103.15024311629773
Southwest Zone,Saidapet,0,102.57225724037623,112.20322272913252,104.01752866081569,98.26345351644608,122.2633667017329
Southwest Zone,Saidapet,0,98.23794596866094,108.16667647466996,100.72379098105523,106.44893624680343,81.52807280471396
Southwest Zone,Saidapet,0,94.27163226488994,109.1419586838908,103.61794229548264,87.35655122896802,112.76925214458625
Southwest Zone,Saidapet,1,85.31470514800408,92.9707895775788,117.26044457218822,103.71013413224425,82.57483605622284
Southwest Zone,Saidapet,0,90.83636841804892,110.89113049562258,86.57857517955574,84.82037226770534,99.61896594776312
Southwest Zone,Saidapet,0,119.60308318865611,91.02375807802963,113.74455515977323,103.48341539433895,105.64504285450624
Southwest Zone,Saidapet,0,110.94192701632188,92.14692403504507,94.08548459571378,89.9535772128932,113.17093737016113
Southwest Zone,Saidapet,0,104.88932757316392,106.33784806242666,101.83394531231096,90.58556120812803,110.76821204350568
Southwest Zone,Saidapet,0,103.42031505289289,97.72501988263295,113.55949343584159,85.61000665039248,94.11940675346257
Southwest Zone,Saidapet,0,103.32690840426868,98.5470983833371,102.64991437788109,80.0566646079833,93.13462690442837
Southwest Zone,Saidapet,0,117.23340199376685,97.49739184702635,96.73584822969096,91.73223056853274,102.04253208445037
Southwest Zone,Saidapet,0,88.5107850280236,110.05896319236184,98.30545606850333,114.20529149528824,113.04142732833425
Southwest Zone,T. Nagar,0,95.52534169508459,99.49984797811986,87.23915567173714,112.12958506650308,102.60121856322523
Southwest Zone,T. Nagar,0,95.97513073226082,106.2742927617806,97.99257825719543,100.92812784502367,96.06340668434358
Southwest Zone,T. Nagar,1,118.66091368419403,90.17726604519444,115.77192974875713,97.83159222729078,91.20387174489153
Southwest Zone,T. Nagar,0,102.07916858847476,99.22221347178981,100.51228584394791,101.86741167843033,106.61426142569519
Southwest Zone,T. Nagar,0,103.45022062817289,87.10014474406881,111.96521384409132,93.67446849893011,97.72307333746042
Southwest Zone,T. Nagar,0,103.16736036326292,107.97304194864498,107.28658328680446,89.80626267498315,97.49040063198436
Southwest Zone,T. Nagar,0,109.18031717900045,98.12594133712315,113.61358398525527,99.00383483640432,86.97684288667821
Southwest Zone,T. Nagar,1,109.89859439765037,94.29407331491448,110.11722115269102,110.38359319077813,98.9439390979883
Southwest Zone,T. Nagar,0,107.3254695561567,82.22955887315716,101.01333307274558,103.47024930176106,101.55752604838624
Southwest Zone,T. Nagar,0,98.20394278951748,99.36403649788122,91.90506387857486,99.92667442501595,100.44001886503905
Southwest Zone,T. Nagar,0,100.07106152385084,105.56122331844165,104.82400897000653,100.8900032096857,95.20010271794288
Southwest Zone,T. Nagar,0,102.44573756731188,104.2983540824451,96.4293802516907,109.40163150931295,105.68017069912679
Southwest Zone,T. Nagar,0,96.77637625568734,96.20345581536517,81.93118035214931,89.07402119596104,115.83650297697551
Southwest Zone,T. Nagar,0,96.50824879217782,110.62168652195501,102.81187375391796,97.44774002969643,98.4679690675585
Southwest Zone,T. Nagar,0,108.84198342293689,93.39567487825899,97.37779870389573,123.97292165836987,108.91260543027954
Southwest Zone,T. Nagar,0,88.87890254261647,109.64777652254028,99.12294877298626,115.45477556831344,116.96625197542049
Southwest Zone,T. Nagar,0,87.73851662320095,115.623120086141,105.9914728502171,89.5357028607659,103.07748464506494
Southwest Zone,T. Nagar,1,104.62622749175365,84.72175658900312,112.70067879797756,101.81926460536513,104.61830726535497
Southwest Zone,T. Nagar,0,104.54569586457205,88.5089149381707,118.39306989652434,108.12414136882495,95.30707334468653
Southwest Zone,T. Nagar,0,108.84876300833116,85.4825315604277,98.50101926500304,92.42606556270442,97.4613181505867
Southwest Zone,T. Nagar,0,117.53510202749601,89.50762043363575,93.06870543680849,115.84935921463273,92.43782964686069
Southwest Zone,T. Nagar,0,100.02890853307576,100.88565141743189,97.43125452959383,89.89686959911309,91.6990081539364
Southwest Zone,T. Nagar,0,100.48486316795422,112.74462405331082,88.38351790906569,81.83312928101917,93.40284688779099
Southwest Zone,T. Nagar,0,96.9021537177517,83.52328810279529,90.5209689990302,100.86312500005046,117.97487232868853
Southwest Zone,T. Nagar,0,102.5108500819215,95.74095401249643,105.59102091255188,111.5714413599285,100.1398433115251
Southwest Zone,T. Nagar,0,95.37064272491816,102.7076549326448,91.74253745818241,104.28009585060504,93.10095427070995
Southwest Zone,T. Nagar,0,106.54437651815593,91.91710986413212,91.30348500085674,103.97906881098713,96.95726142680485
Southwest Zone,T. Nagar,0,102.74167873375032,111.53504826149461,87.61787832917891,82.61895044378477,111.26113940162719
Southwest Zone,T. Nagar,0,93.91458218797523,83.06398251738155,100.46676292235234,105.23445397791393,103.09035950369869
Southwest Zone,T. Nagar,0,97.08646044724742,102.04565596643056,100.03428054187303,98.40602140410961,95.6823233043391
Southwest Zone,T. Nagar,0,105.63737105382128,89.91596020216821,105.91345819196258,104.06697173509637,83.3495016345315
Southwest Zone,T. Nagar,0,86.96220486233378,90.24275437276034,95.26783291361745,90.3675010590319,103.08396793833725
Southwest Zone,T. Nagar,0,85.28954963083449,86.1046050904367,89.80053311866502,102.30026658013654,106.88955195943285
Southwest Zone,T. Nagar,0,95.89551339731315,101.2474507730792,114.94598569865808,115.90822098862998,100.17127461481181
Southwest Zone,T. Nagar,0,99.83882784828086,96.48288994613088,109.51960471955591,106.6071055021657,89.28037372270512
Southwest Zone,T. Nagar,0,106.30358320726737,119.95842044953774,86.54869822306266,89.99652594204728,78.08213002767135
Southwest Zone,T. Nagar,0,99.72159231579056,92.19623707992895,117.77106364704038,110.93931037611591,108.5361015777791
Southwest Zone,T. Nagar,0,86.80358304764977,111.67557495306582,94.2094747754401,107.68263279749192,84.65265162212678
Southwest Zone,T. Nagar,0,97.41596683433437,107.9750138367979,88.7450470127104,104.54075082099908,102.40954062806401
Southwest Zone,T. Nagar,0,99.55029871581087,81.4918403200374,99.95829833474811,103.06740892212675,70.34945336970863
Southwest Zone,T. Nagar,0,90.28983786326006,111.87296768261402,103.54843581862336,100.7132142931194,107.71165755168977
Southwest Zone,T. Nagar,1,120.82203261923311,109.15111312919038,90.49919794109985,109.45719754509008,99.18995434780095
Southwest Zone,T. Nagar,0,98.40225957641044,101.41138895349636,101.39146694477141,99.23846320077948,105.2225318295975
Southwest Zone,T. Nagar,0,102.26564404076117,114.24718192697361,98.1929453714434,110.53386304266421,91.89452480853649
Southwest Zone,T. Nagar,0,94.80978879730924,103.00026908439173,102.39670419447899,107.08845440968116,110.28270908079793
Southwest Zone,T. Nagar,0,100.50237154071695,108.30661929670917,86.5370254214699,92.20434496380564,90.45032717721456
Southwest Zone,T. Nagar,0,100.834885387636,95.82958017433188,132.65092964938833,96.97660401959853,89.22503161124102
Southwest Zone,T. Nagar,0,102.3645674037447,104.0729629646315,112.24701471836467,101.26849143262565,105.67050384782952
Southwest Zone,T. Nagar,1,103.4714138967594,99.30924338497773,100.64081653258668,111.43633601324935,96.87305705097128
Southwest Zone,T. Nagar,0,102.81933362191937,110.3507541237748,92.88124377254454,99.99826398336351,87.21476530079232
Southwest Zone,T. Nagar,0,84.34309276588485,80.60690401096498,83.68804075983108,110.56795967838202,93.33118990673383
Southwest Zone,T. Nagar,0,82.77929247909407,97.07439381797208,108.53129305097858,119.2646333294415,94.94485723557396
Southwest Zone,T. Nagar,0,108.36673683977176,102.4878586119944,93.19566154327198,96.83888267894343,97.47486033331181
Southwest Zone,T. Nagar,1,102.08946026405438,99.15234224625627,109.8864308601449,89.84259755497756,90.93046473784457
Southwest Zone,T. Nagar,0,104.75059906627315,107.58948660968218,92.38592563301836,99.87871325590247,88.54560538976077
Southwest Zone,T. Nagar,0,89.8311826144287,121.98906071218204,112.98194058001692,87.72864661826583,97.19751555857027
Southwest Zone,T. Nagar,0,83.34695506134126,112.74272819955472,77.82755237349383,103.14941591560101,102.85076553675474
Southwest Zone,T. Nagar,0,105.31760419670717,114.62024813342931,124.05518151267681,106.04523315197369,107.94560156784182
Southwest Zone,T. Nagar,0,98.52949521402022,99.89591224604258,74.23727782441568,95.41844954315212,101.38302743584562
Southwest Zone,T. Nagar,0,122.3976382608356,93.33494208593235,97.44571627230977,97.95059491754826,88.1975173042338
Southwest Zone,Kodambakkam,0,104.76188049455723,109.58668531014519,106.0429295239534,88.20572027815612,91.93430143560131
Southwest Zone,Kodambakkam,0,104.17426683395045,93.57052872199515,109.18306636278626,97.33275743679457,94.35836156902027
Southwest Zone,Kodambakkam,0,106.22398359749849,102.06318314891242,85.11899366212003,86.97481733569046,97.18948638871245
Southwest Zone,Kodambakkam,0,79.56263857609022,113.99280802420087,116.55626026082737,105.31642737312555,79.02551929559382
Southwest Zone,Kodambakkam,0,100.09041420449776,94.5767594017345,76.85085388938427,100.35516579982703,116.99196186882722
Southwest Zone,Kodambakkam,0,93.4857425063982,93.79237731106299,80.26715640104926,113.51513550108128,89.5499991205162
Southwest Zone,Kodambakkam,0,113.59161667141048,98.44237234815081,102.50073682059687,102.7963845662935,103.88014780531174
Southwest Zone,Kodambakkam,0,111.36073594218041,96.24679153754283,95.07082133523215,97.48852777427219,91.21481556744355
Southwest Zone,Kodambakkam,0,89.6389459444139,113.8299244345518,96.6217051922204,106.63045964749534,92.67842066548984
Southwest Zone,Kodambakkam,0,95.0013839546877,98.7080969961815,87.86640188647989,90.8277974211992,102.24704316637505
Southwest Zone,Kodambakkam,0,108.38195357867696,95.36102724702107,103.87651636599962,89.54896904942106,106.53647555777056
Southwest Zone,Kodambakkam,0,92.0766119689011,107.20359054837121,95.20929803266567,103.28327168140868,95.56274024291318
Southwest Zone,Kodambakkam,0,101.38895042405848,106.22324206115368,92.12115294711126,103.84489965514015,78.72104565330201
Southwest Zone,Kodambakkam,0,101.67305530787851,89.99072877551029,96.32455912820642,77.18223267286442,95.28789164352592
Southwest Zone,Kodambakkam,1,114.15551623344396,118.2805266346748,78.71705184222222,112.24999770972447,117.12953707343544
Southwest Zone,Kodambakkam,0,88.259032139045,108.49147323811616,100.3248137321356,88.05358696461484,106.32754296535859
Southwest Zone,Kodambakkam,0,117.26615803486685,102.04986359869827,102.46804373346363,108.99943126834857,103.66866629483707
Southwest Zone,Kodambakkam,1,74.66122559379924,106.58690798313087,99.35756715814624,103.50908156892008,109.69132965158643
Southwest Zone,Kodambakkam,0,98.60250683692489,98.46217943423044,103.20161149524158,94.14065946008098,106.33116899409914
Southwest Zone,Kodambakkam,0,111.20465859224596,115.563818656381,90.66881540175726,94.78521837126928,80.32465195160523
Southwest Zone,Kodambakkam,1,113.17087752874548,100.88770604523782,86.36162352059891,92.92693008582812,80.96051693664981
Southwest Zone,Kodambakkam,0,98.00736970444571,94.51611271147269,112.80521330404409,96.69450777166034,101.66240153198449
Southwest Zone,Kodambakkam,0,107.28803877212583,105.03159803381826,109.8155090786548,89.84231349948118,98.64366676411895
Southwest Zone,Kodambakkam,1,100.73962969978726,90.22275946133652,105.53227266098773,109.80704680757417,94.31209128679797
Southwest Zone,Kodambakkam,0,102.70506523142207,107.72732307468365,97.16199625133213,96.35368641459078,96.57103990762047
Southwest Zone,Kodambakkam,0,99.12904246704822,97.6106945037588,90.85517711672358,98.25201363935163,96.3536483804963
Southwest Zone,Kodambakkam,1,101.7738243185493,107.32466923296279,81.93590874912645,86.50033224189382,111.58199398980456
Southwest Zone,Kodambakkam,0,103.4756907212922,100.73350962579892,97.27300982458574,105.44750642306927,95.00575519433319
Southwest Zone,Kodambakkam,0,97.58970430235382,109.9771075275518,113.68983565532359,115.04303241372405,105.92364456966516
Southwest Zone,Kodambakkam,0,113.92698123031539,107.24314889997763,97.89630734426113,114.14754904200967,93.84039348214904
Southwest Zone,Kodambakkam,0,101.88886384605027,118.70895166145687,101.15584740077661,92.92892673625761,89.25828020063206
Southwest Zone,Kodambakkam,0,101.0455275655273,92.81071244088248,82.90179358463021,91.27038796335046,98.8676264052401
Southwest Zone,Kodambakkam,0,108.0212475251386,94.2164311444395,96.20138619345822,97.96891663612188,105.0858101218757
Southwest Zone,Kodambakkam,0,97.54603575782784,103.18972032951896,112.46673425412442,97.29291260835271,94.21519668210824
Southwest Zone,Kodambakkam,0,115.17927928772866,99.81941507875696,104.81589309730764,109.16957749513053,103.96473538581726
Southwest Zone,Kodambakkam,1,90.48092358280633,102.33311878983777,98.42078753133113,91.71577516577271,107.39288858268574
Southwest Zone,Kodambakkam,0,105.07753649770102,99.11415200678064,88.71478865143155,107.36088972088862,96.57907960693693
Southwest Zone,Kodambakkam,0,104.48354020987323,99.42093837033406,82.05139366603207,109.97098046462132,109.52772069644368
Southwest Zone,Kodambakkam,0,95.87546541309574,113.57440072476136,92.79128601844101,93.43963311205981,76.538743817838
Southwest Zone,Kodambakkam,1,94.73794789331373,100.95004318354532,102.73766558120333,111.3515077655062,100.71405449887558
Southwest Zone,Kodambakkam,0,86.10978346776045,106.5001735212049,101.40189963683713,88.19725235109823,97.84075238215127
Southwest Zone,Kodambakkam,0,109.661857048499,94.17094591584373,112.25300317341723,97.93177956950123,122.94495052910203
Southwest Zone,Kodambakkam,0,106.01687166203419,90.15066736123777,98.01995003285865,113.79840579749474,94.00996732912917
Southwest Zone,Kodambakkam,0,95.99129991193605,102.06114715072572,96.30221089260249,91.2697969251211,113.06933564968158
Southwest Zone,Kodambakkam,0,95.51219264293194,108.47133070512726,112.67295647477569,97.33012628891007,84.21914132565797
Southwest Zone,Kodambakkam,0,93.67189698925765,97.99221336934058,102.12755248368174,100.32606876278201,108.89383977966742
Southwest Zone,Kodambakkam,0,104.37959932130516,118.28253785887678,101.25833028541551,115.56238402690221,94.08123930927624
Southwest Zone,Kodambakkam,0,114.95088099263205,109.31669412570929,106.49814364602702,103.30967041006463,102.42721119850965
Southwest Zone,Kodambakkam,0,105.81617724919752,107.79385909141547,96.44036120426689,98.59032934884326,107.29546899095176
Southwest Zone,Kodambakkam,1,90.25362536578668,103.6322245729231,90.55108471697157,89.89610903250002,107.30658714231404
Southwest Zone,Kodambakkam,0,101.93330119152495,114.04832780523785,97.1865021682116,79.67395471048845,106.92004472570738
Southwest Zone,Kodambakkam,0,98.59702345871781,108.86481594271987,95.50429716449017,83.63808486150009,101.24659949357512
Southwest Zone,Kodambakkam,0,108.45933242709879,98.81569457120638,102.89053389389254,86.739596147904,105.17610781657888
Southwest Zone,Kodambakkam,0,103.55231582574548,99.66210472454085,111.21475834227101,104.31779346390641,82.54857297185126
Southwest Zone,Kodambakkam,0,97.13486066176928,96.06522070606158,101.9483846789998,75.31257592614517,92.87248666767486
Southwest Zone,Kodambakkam,0,91.18028144006752,94.71714735470199,116.43025751034615,94.72183538714803,111.01394077600182
Southwest Zone,Kodambakkam,0,96.98621378020485,111.45584380139319,96.92549636523654,114.50204160473068,96.35653098160672
Southwest Zone,Kodambakkam,0,87.90431970879482,109.0882846701698,109.01107225725721,93.19279292749664,91.44331336878362
